u_id,assoc,sport
161004,NCAA,MFB
161004,NCAA,MBB
161004,NCAA,WBB
161004,NCAA,MBA
161004,NCAA,MTR
161004,NCAA,WTR
161086,NCAA,MFB
161086,NCAA,MBB
161086,NCAA,WBB
161086,NCAA,MBA
161086,NCAA,MTR
161086,NCAA,WTR
161226,NCAA,MBB
161226,NCAA,WBB
161226,NCAA,MBA
161226,NCAA,MTR
161226,NCAA,WTR
161253,NCAA,MFB
161253,NCAA,MBB
161253,NCAA,WBB
161253,NCAA,MBA
161253,NCAA,MTR
161253,NCAA,WTR
161299,NCAA,MBB
161299,NCAA,WBB
161299,NCAA,MTR
161299,NCAA,WTR
161341,NCAA,MBB
161341,NCAA,WBB
161341,NCAA,MBA
161341,NCAA,MTR
161341,NCAA,WTR
161457,NCAA,MFB
161457,NCAA,MBB
161457,NCAA,WBB
161457,NCAA,MTR
161457,NCAA,WTR
161518,NCAA,MBB
161518,NCAA,WBB
161518,NCAA,MBA
161518,NCAA,MTR
161518,NCAA,WTR
161554,NCAA,MBB
161554,NCAA,WBB
161554,NCAA,MBA
161554,NCAA,MTR
161554,NCAA,WTR
161563,NCAA,MBB
161563,NCAA,WBB
161563,NCAA,MBA
161563,NCAA,MTR
161563,NCAA,WTR
162007,NCAA,MFB
162007,NCAA,MBB
162007,NCAA,WBB
162007,NCAA,MTR
162007,NCAA,WTR
162210,NAIA,MBB
162210,NAIA,WBB
162210,NAIA,MTR
162210,NAIA,WTR
162283,NCAA,MFB
162283,NCAA,MBB
162283,NCAA,WBB
162283,NCAA,MBA
162283,NCAA,MTR
162283,NCAA,WTR
162584,NCAA,MFB
162584,NCAA,MBB
162584,NCAA,WBB
162584,NCAA,MBA
162584,NCAA,MTR
162584,NCAA,WTR
162654,NCAA,MBB
162654,NCAA,WBB
162654,NCAA,MTR
162654,NCAA,WTR
162760,NCAA,MBB
162760,NCAA,WBB
162760,NCAA,MBA
162760,NCAA,MTR
162760,NCAA,WTR
162928,NCAA,MFB
162928,NCAA,MBB
162928,NCAA,WBB
162928,NCAA,MBA
162928,NCAA,MTR
162928,NCAA,WTR
163046,NCAA,MBB
163046,NCAA,WBB
163046,NCAA,MTR
163046,NCAA,WTR
163268,NCAA,MBB
163268,NCAA,WBB
163268,NCAA,MBA
163268,NCAA,MTR
163268,NCAA,WTR
163286,NCAA,MFB
163286,NCAA,MBB
163286,NCAA,WBB
163286,NCAA,MBA
163286,NCAA,MTR
163286,NCAA,WTR
163338,NCAA,MBB
163338,NCAA,WBB
163338,NCAA,MBA
163338,NCAA,MTR
163338,NCAA,WTR
163453,NCAA,MFB
163453,NCAA,MBB
163453,NCAA,WBB
163453,NCAA,MTR
163453,NCAA,WTR
163462,NCAA,MBB
163462,NCAA,WBB
163462,NCAA,MBA
163462,NCAA,MTR
163462,NCAA,WTR
163578,NCAA,MBB
163578,NCAA,WBB
163578,NCAA,MTR
163578,NCAA,WTR
163851,NCAA,MFB
163851,NCAA,MBB
163851,NCAA,WBB
163851,NCAA,MBA
163851,NCAA,MTR
163851,NCAA,WTR
163912,NCAA,MBB
163912,NCAA,WBB
163912,NCAA,MBA
163912,NCAA,MTR
163912,NCAA,WTR
164076,NCAA,MFB
164076,NCAA,MBB
164076,NCAA,WBB
164076,NCAA,MBA
164076,NCAA,MTR
164076,NCAA,WTR
164155,NCAA,MFB
164155,NCAA,MBB
164155,NCAA,WBB
164155,NCAA,MBA
164155,NCAA,MTR
164155,NCAA,WTR
164173,NCAA,MFB
164173,NCAA,MBB
164173,NCAA,WBB
164173,NCAA,MBA
164173,NCAA,MTR
164173,NCAA,WTR
164216,NCAA,MBB
164216,NCAA,WBB
164216,NCAA,MBA
164270,NCAA,MFB
164270,NCAA,MBB
164270,NCAA,WBB
164270,NCAA,MBA
164270,NCAA,MTR
164270,NCAA,WTR
164447,NCAA,MFB
164447,NCAA,MBB
164447,NCAA,WBB
164447,NCAA,MBA
164447,NCAA,MTR
164447,NCAA,WTR
164465,NCAA,MFB
164465,NCAA,MBB
164465,NCAA,WBB
164465,NCAA,MBA
164465,NCAA,MTR
164465,NCAA,WTR
164492,NCAA,MFB
164492,NCAA,MBB
164492,NCAA,WBB
164492,NCAA,MBA
164562,NCAA,MFB
164562,NCAA,MBB
164562,NCAA,WBB
164562,NCAA,MBA
164562,NCAA,MTR
164562,NCAA,WTR
164580,NCAA,MBB
164580,NCAA,WBB
164580,NCAA,MBA
164580,NCAA,MTR
164580,NCAA,WTR
164739,NCAA,MFB
164739,NCAA,MBB
164739,NCAA,WBB
164739,NCAA,MBA
164739,NCAA,MTR
164739,NCAA,WTR
164924,NCAA,MFB
164924,NCAA,MBB
164924,NCAA,WBB
164924,NCAA,MBA
164924,NCAA,MTR
164924,NCAA,WTR
164988,NCAA,MBB
164988,NCAA,WBB
164988,NCAA,MTR
164988,NCAA,WTR
165015,NCAA,MBB
165015,NCAA,WBB
165015,NCAA,MBA
165015,NCAA,MTR
165015,NCAA,WTR
165024,NCAA,MFB
165024,NCAA,MBB
165024,NCAA,WBB
165024,NCAA,MBA
165024,NCAA,MTR
165024,NCAA,WTR
165334,NCAA,MBB
165334,NCAA,WBB
165334,NCAA,MBA
165334,NCAA,MTR
165334,NCAA,WTR
165529,NCAA,MFB
165529,NCAA,MBB
165529,NCAA,WBB
165529,NCAA,MBA
165529,NCAA,MTR
165529,NCAA,WTR
165574,NCAA,MFB
165574,NCAA,MBB
165574,NCAA,WBB
165574,NCAA,MBA
165574,NCAA,MTR
165574,NCAA,WTR
165644,NCAA,MBB
165644,NCAA,WBB
165644,NCAA,MBA
165644,NCAA,MTR
165644,NCAA,WTR
165662,NCAA,MBB
165662,NCAA,WBB
165662,NCAA,MBA
165662,NCAA,MTR
165662,NCAA,WTR
165671,NCAA,MBB
165671,NCAA,WBB
165671,NCAA,MTR
165671,NCAA,WTR
165699,NCAA,MFB
165699,NCAA,MBB
165699,NCAA,WBB
165699,NCAA,MBA
165699,NCAA,MTR
165699,NCAA,WTR
165802,NAIA,MBB
165802,NAIA,WBB
165802,NAIA,MBA
165802,NAIA,MTR
165802,NAIA,WTR
165820,NCAA,MFB
165820,NCAA,MBB
165820,NCAA,WBB
165820,NCAA,MBA
165820,NCAA,MTR
165820,NCAA,WTR
165866,NCAA,MFB
165866,NCAA,MBB
165866,NCAA,WBB
165866,NCAA,MBA
165866,NCAA,MTR
165866,NCAA,WTR
165936,NCAA,MBB
165936,NCAA,WBB
165936,NCAA,MBA
165936,NCAA,MTR
165936,NCAA,WTR
166027,NCAA,MFB
166027,NCAA,MBB
166027,NCAA,WBB
166027,NCAA,MBA
166027,NCAA,MTR
166027,NCAA,WTR
166124,NCAA,MFB
166124,NCAA,MBB
166124,NCAA,WBB
166124,NCAA,MBA
166124,NCAA,MTR
166124,NCAA,WTR
166391,NCAA,MBB
166391,NCAA,WBB
166391,NCAA,MBA
166391,NCAA,MTR
166391,NCAA,WTR
166452,NCAA,MBB
166452,NCAA,WBB
166452,NCAA,MBA
166452,NCAA,MTR
166452,NCAA,WTR
166513,NCAA,MBB
166513,NCAA,WBB
166513,NCAA,MBA
166513,NCAA,MTR
166513,NCAA,WTR
166629,NCAA,MFB
166629,NCAA,MBB
166629,NCAA,WBB
166629,NCAA,MBA
166629,NCAA,MTR
166629,NCAA,WTR
166638,NCAA,MBB
166638,NCAA,WBB
166638,NCAA,MBA
166638,NCAA,MTR
166638,NCAA,WTR
166683,NCAA,MFB
166683,NCAA,MBB
166683,NCAA,WBB
166683,NCAA,MBA
166683,NCAA,MTR
166683,NCAA,WTR
166692,NCAA,MFB
166692,NCAA,MBA
166692,NCAA,MTR
166692,NCAA,WTR
166850,NCAA,MFB
166850,NCAA,MBB
166850,NCAA,WBB
166850,NCAA,MBA
166850,NCAA,MTR
166850,NCAA,WTR
166939,NCAA,MBB
166939,NCAA,WBB
166939,NCAA,MTR
166939,NCAA,WTR
167260,NCAA,MFB
167260,NCAA,MBB
167260,NCAA,WBB
167260,NCAA,MBA
167260,NCAA,MTR
167260,NCAA,WTR
167288,NCAA,MBB
167288,NCAA,WBB
167288,NCAA,MBA
167288,NCAA,MTR
167288,NCAA,WTR
167358,NCAA,MBB
167358,NCAA,WBB
167358,NCAA,MBA
167358,NCAA,MTR
167358,NCAA,WTR
167394,NCAA,MBB
167394,NCAA,WBB
167394,NCAA,MBA
167394,NCAA,MTR
167394,NCAA,WTR
167598,NCAA,MBB
167598,NCAA,WBB
167598,NCAA,MTR
167598,NCAA,WTR
167729,NCAA,MBB
167729,NCAA,WBB
167729,NCAA,MBA
167783,NCAA,MBB
167783,NCAA,WBB
167783,NCAA,MTR
167783,NCAA,WTR
167835,NCAA,MBB
167835,NCAA,WBB
167835,NCAA,MTR
167835,NCAA,WTR
167899,NCAA,MFB
167899,NCAA,MBB
167899,NCAA,WBB
167899,NCAA,MBA
167899,NCAA,MTR
167899,NCAA,WTR
167987,NCAA,MFB
167987,NCAA,MBB
167987,NCAA,WBB
167987,NCAA,MBA
167987,NCAA,MTR
167987,NCAA,WTR
167996,NCAA,MFB
167996,NCAA,MBB
167996,NCAA,WBB
167996,NCAA,MBA
167996,NCAA,MTR
167996,NCAA,WTR
168005,NCAA,MBB
168005,NCAA,WBB
168005,NCAA,MBA
168005,NCAA,MTR
168005,NCAA,WTR
168148,NCAA,MFB
168148,NCAA,MBB
168148,NCAA,WBB
168148,NCAA,MBA
168148,NCAA,MTR
168148,NCAA,WTR
168218,NCAA,MBB
168218,NCAA,WBB
168218,NCAA,MTR
168218,NCAA,WTR
168227,NCAA,MBB
168227,NCAA,WBB
168227,NCAA,MBA
168227,NCAA,MTR
168227,NCAA,WTR
168254,NCAA,MFB
168254,NCAA,MBB
168254,NCAA,WBB
168254,NCAA,MBA
168254,NCAA,MTR
168254,NCAA,WTR
168263,NCAA,MFB
168263,NCAA,MBB
168263,NCAA,WBB
168263,NCAA,MBA
168263,NCAA,MTR
168263,NCAA,WTR
168281,NCAA,MBB
168281,NCAA,WBB
168281,NCAA,MBA
168281,NCAA,MTR
168281,NCAA,WTR
168342,NCAA,MFB
168342,NCAA,MBB
168342,NCAA,WBB
168342,NCAA,MBA
168342,NCAA,MTR
168342,NCAA,WTR
168421,NCAA,MFB
168421,NCAA,MBB
168421,NCAA,WBB
168421,NCAA,MBA
168421,NCAA,MTR
168421,NCAA,WTR
168430,NCAA,MFB
168430,NCAA,MBB
168430,NCAA,WBB
168430,NCAA,MBA
168430,NCAA,MTR
168430,NCAA,WTR
168528,NCAA,MFB
168528,NCAA,MBB
168528,NCAA,WBB
168528,NCAA,MBA
168528,NCAA,MTR
168528,NCAA,WTR
168546,NCAA,MFB
168546,NCAA,MBB
168546,NCAA,WBB
168546,NCAA,MBA
168546,NCAA,MTR
168546,NCAA,WTR
168591,NCAA,MFB
168591,NCAA,MBB
168591,NCAA,WBB
168591,NCAA,MBA
168591,NCAA,MTR
168591,NCAA,WTR
168786,NAIA,MBB
168786,NAIA,WBB
168786,NAIA,MBA
168786,NAIA,MTR
168786,NAIA,WTR
169080,NCAA,MBB
169080,NCAA,WBB
169080,NCAA,MBA
169080,NCAA,MTR
169080,NCAA,WTR
169248,NCAA,MFB
169248,NCAA,MBB
169248,NCAA,WBB
169248,NCAA,MBA
169248,NCAA,MTR
169248,NCAA,WTR
169327,NAIA,MBA
169327,NAIA,MTR
169327,NAIA,WTR
169363,NAIA,MFB
169363,NAIA,MBB
169363,NAIA,WBB
169363,NAIA,MBA
169363,NAIA,MTR
169363,NAIA,WTR
169479,NCAA,MFB
169479,NCAA,MBB
169479,NCAA,WBB
169479,NCAA,MBA
169479,NCAA,MTR
169479,NCAA,WTR
169716,NCAA,MBB
169716,NCAA,WBB
169716,NCAA,MTR
169716,NCAA,WTR
169798,NCAA,MFB
169798,NCAA,MBB
169798,NCAA,WBB
169798,NCAA,MBA
169798,NCAA,MTR
169798,NCAA,WTR
169910,NCAA,MFB
169910,NCAA,MBB
169910,NCAA,WBB
169910,NCAA,MTR
169910,NCAA,WTR
170037,NAIA,MBB
170037,NAIA,WBB
170037,NAIA,MBA
170037,NAIA,MTR
170037,NAIA,WTR
170082,NCAA,MFB
170082,NCAA,MBB
170082,NCAA,WBB
170082,NCAA,MBA
170082,NCAA,MTR
170082,NCAA,WTR
170286,NCAA,MFB
170286,NCAA,MBB
170286,NCAA,WBB
170286,NCAA,MBA
170286,NCAA,MTR
170286,NCAA,WTR
170301,NCAA,MFB
170301,NCAA,MBB
170301,NCAA,WBB
170301,NCAA,MBA
170301,NCAA,MTR
170301,NCAA,WTR
170532,NCAA,MFB
170532,NCAA,MBB
170532,NCAA,WBB
170532,NCAA,MBA
170532,NCAA,MTR
170532,NCAA,WTR
170639,NCAA,MBB
170639,NCAA,WBB
170639,NCAA,MTR
170639,NCAA,WTR
170675,NAIA,MFB
170675,NAIA,MBB
170675,NAIA,WBB
170675,NAIA,MBA
170675,NAIA,MTR
170675,NAIA,WTR
170806,NAIA,MFB
170806,NAIA,MBB
170806,NAIA,WBB
170806,NAIA,MBA
170806,NAIA,MTR
170806,NAIA,WTR
170967,NAIA,MBB
170967,NAIA,WBB
170967,NAIA,MBA
170967,NAIA,MTR
170967,NAIA,WTR
170976,NCAA,MFB
170976,NCAA,MBB
170976,NCAA,WBB
170976,NCAA,MBA
170976,NCAA,MTR
170976,NCAA,WTR
171100,NCAA,MFB
171100,NCAA,MBB
171100,NCAA,WBB
171100,NCAA,MBA
171100,NCAA,MTR
171100,NCAA,WTR
171128,NCAA,MFB
171128,NCAA,MBB
171128,NCAA,WBB
171128,NCAA,MTR
171128,NCAA,WTR
171137,NAIA,MBB
171137,NAIA,WBB
171137,NAIA,MBA
171137,NAIA,MTR
171137,NAIA,WTR
171456,NCAA,MFB
171456,NCAA,MBB
171456,NCAA,WBB
171456,NCAA,MTR
171456,NCAA,WTR
171492,NCAA,MFB
171492,NCAA,MBB
171492,NCAA,WBB
171492,NCAA,MBA
171492,NCAA,MTR
171492,NCAA,WTR
171571,NCAA,MBB
171571,NCAA,WBB
171571,NCAA,MBA
171571,NCAA,MTR
171571,NCAA,WTR
171599,NCAA,MFB
171599,NCAA,MBB
171599,NCAA,WBB
171599,NCAA,MBA
171599,NCAA,MTR
171599,NCAA,WTR
172051,NCAA,MFB
172051,NCAA,MBB
172051,NCAA,WBB
172051,NCAA,MBA
172051,NCAA,MTR
172051,NCAA,WTR
172264,NAIA,MFB
172264,NAIA,MBB
172264,NAIA,WBB
172264,NAIA,MBA
172264,NAIA,MTR
172264,NAIA,WTR
172334,NAIA,MBB
172334,NAIA,WBB
172334,NAIA,MBA
172334,NAIA,MTR
172334,NAIA,WTR
172440,NCAA,MFB
172440,NCAA,MBB
172440,NCAA,WBB
172440,NCAA,MBA
172644,NCAA,MFB
172644,NCAA,MBB
172644,NCAA,WBB
172644,NCAA,MBA
172644,NCAA,MTR
172644,NCAA,WTR
172699,NCAA,MFB
172699,NCAA,MBB
172699,NCAA,WBB
172699,NCAA,MBA
172699,NCAA,MTR
172699,NCAA,WTR
173045,NCAA,MFB
173045,NCAA,MBB
173045,NCAA,WBB
173045,NCAA,MBA
173045,NCAA,MTR
173045,NCAA,WTR
173124,NCAA,MFB
173124,NCAA,MBB
173124,NCAA,WBB
173124,NCAA,MBA
173124,NCAA,MTR
173124,NCAA,WTR
173142,NCAA,MBB
173142,NCAA,WBB
173142,NCAA,MBA
173142,NCAA,MTR
173142,NCAA,WTR
173160,NCAA,MFB
173160,NCAA,MBB
173160,NCAA,WBB
173160,NCAA,MBA
173160,NCAA,MTR
173160,NCAA,WTR
173258,NCAA,MFB
173258,NCAA,MBB
173258,NCAA,WBB
173258,NCAA,MBA
173258,NCAA,MTR
173258,NCAA,WTR
173300,NCAA,MFB
173300,NCAA,MBB
173300,NCAA,WBB
173300,NCAA,MBA
173300,NCAA,MTR
173300,NCAA,WTR
173328,NCAA,MFB
173328,NCAA,MBB
173328,NCAA,WBB
173328,NCAA,MBA
173328,NCAA,MTR
173328,NCAA,WTR
173416,NCAA,MBB
173416,NCAA,WBB
173416,NCAA,MBA
173452,NCAA,MFB
173452,NCAA,MBB
173452,NCAA,WBB
173452,NCAA,MBA
173452,NCAA,MTR
173452,NCAA,WTR
173647,NCAA,MFB
173647,NCAA,MBB
173647,NCAA,WBB
173647,NCAA,MBA
173647,NCAA,MTR
173647,NCAA,WTR
173665,NCAA,MFB
173665,NCAA,MBB
173665,NCAA,WBB
173665,NCAA,MBA
173665,NCAA,MTR
173665,NCAA,WTR
173902,NCAA,MFB
173902,NCAA,MBB
173902,NCAA,WBB
173902,NCAA,MBA
173902,NCAA,MTR
173902,NCAA,WTR
173920,NCAA,MFB
173920,NCAA,MBB
173920,NCAA,WBB
173920,NCAA,MBA
173920,NCAA,MTR
173920,NCAA,WTR
174066,NCAA,MFB
174066,NCAA,MBB
174066,NCAA,WBB
174066,NCAA,MBA
174066,NCAA,MTR
174066,NCAA,WTR
174075,NCAA,MBB
174075,NCAA,WBB
174075,NCAA,MBA
174075,NCAA,MTR
174075,NCAA,WTR
174233,NCAA,MFB
174233,NCAA,MBB
174233,NCAA,WBB
174233,NCAA,MBA
174233,NCAA,MTR
174233,NCAA,WTR
174251,NCAA,MFB
174251,NCAA,MBB
174251,NCAA,WBB
174251,NCAA,MBA
174251,NCAA,MTR
174251,NCAA,WTR
174358,NCAA,MFB
174358,NCAA,MBB
174358,NCAA,WBB
174358,NCAA,MTR
174358,NCAA,WTR
174437,NCAA,MBB
174437,NCAA,WBB
174437,NCAA,MBA
174437,NCAA,MTR
174437,NCAA,WTR
174491,NCAA,MFB
174491,NCAA,MBB
174491,NCAA,WBB
174491,NCAA,MBA
174491,NCAA,MTR
174491,NCAA,WTR
174747,NCAA,MBB
174747,NCAA,WBB
174747,NCAA,MTR
174747,NCAA,WTR
174783,NCAA,MBB
174783,NCAA,WBB
174783,NCAA,MBA
174783,NCAA,MTR
174783,NCAA,WTR
174792,NCAA,MFB
174792,NCAA,MBB
174792,NCAA,WBB
174792,NCAA,MBA
174792,NCAA,MTR
174792,NCAA,WTR
174817,NCAA,MBB
174817,NCAA,WBB
174817,NCAA,MBA
174817,NCAA,MTR
174817,NCAA,WTR
174844,NCAA,MFB
174844,NCAA,MBB
174844,NCAA,WBB
174844,NCAA,MBA
174844,NCAA,MTR
174844,NCAA,WTR
174862,NCAA,MFB
174862,NCAA,MBB
174862,NCAA,WBB
174862,NCAA,MBA
174862,NCAA,MTR
174862,NCAA,WTR
174899,NCAA,MFB
174899,NCAA,MBB
174899,NCAA,WBB
174899,NCAA,MBA
174899,NCAA,MTR
174899,NCAA,WTR
174914,NCAA,MFB
174914,NCAA,MBB
174914,NCAA,WBB
174914,NCAA,MBA
174914,NCAA,MTR
174914,NCAA,WTR
175005,NCAA,MBB
175005,NCAA,WBB
175005,NCAA,MTR
175005,NCAA,WTR
175078,NCAA,MFB
175078,NCAA,MBB
175078,NCAA,WBB
175078,NCAA,MBA
175078,NCAA,MTR
175078,NCAA,WTR
175272,NCAA,MFB
175272,NCAA,MBB
175272,NCAA,WBB
175272,NCAA,MBA
175272,NCAA,MTR
175272,NCAA,WTR
175342,NCAA,MFB
175342,NCAA,MBB
175342,NCAA,WBB
175342,NCAA,MBA
175342,NCAA,MTR
175342,NCAA,WTR
175421,NCAA,MFB
175421,NCAA,MBB
175421,NCAA,WBB
175421,NCAA,MBA
175421,NCAA,MTR
175421,NCAA,WTR
175430,NAIA,MBB
175430,NAIA,WBB
175430,NAIA,MBA
175430,NAIA,MTR
175430,NAIA,WTR
175616,NCAA,MFB
175616,NCAA,MBB
175616,NCAA,WBB
175616,NCAA,MBA
175616,NCAA,MTR
175616,NCAA,WTR
175856,NCAA,MFB
175856,NCAA,MBB
175856,NCAA,WBB
175856,NCAA,MBA
175856,NCAA,MTR
175856,NCAA,WTR
175980,NCAA,MFB
175980,NCAA,MBB
175980,NCAA,WBB
175980,NCAA,MBA
175980,NCAA,MTR
175980,NCAA,WTR
176017,NCAA,MFB
176017,NCAA,MBB
176017,NCAA,WBB
176017,NCAA,MBA
176017,NCAA,MTR
176017,NCAA,WTR
176044,NCAA,MFB
176044,NCAA,MBB
176044,NCAA,WBB
176044,NCAA,MBA
176044,NCAA,MTR
176044,NCAA,WTR
176053,NCAA,MFB
176053,NCAA,MBB
176053,NCAA,WBB
176053,NCAA,MBA
176053,NCAA,MTR
176053,NCAA,WTR
176080,NCAA,MFB
176080,NCAA,MBB
176080,NCAA,WBB
176080,NCAA,MBA
176080,NCAA,MTR
176080,NCAA,WTR
176318,NAIA,MBB
176318,NAIA,WBB
176318,NAIA,MBA
176318,NAIA,MTR
176318,NAIA,WTR
176372,NCAA,MFB
176372,NCAA,MBB
176372,NCAA,WBB
176372,NCAA,MBA
176372,NCAA,MTR
176372,NCAA,WTR
176406,NAIA,MBB
176406,NAIA,WBB
176406,NAIA,MBA
176406,NAIA,MTR
176406,NAIA,WTR
176479,NAIA,MBB
176479,NAIA,WBB
176479,NAIA,MBA
176479,NAIA,MTR
176479,NAIA,WTR
176628,NAIA,MFB
176628,NAIA,MBB
176628,NAIA,WBB
176628,NAIA,MBA
176628,NAIA,MTR
176628,NAIA,WTR
176947,NAIA,MFB
176947,NAIA,MBB
176947,NAIA,WBB
176947,NAIA,MBA
176947,NAIA,MTR
176947,NAIA,WTR
176965,NCAA,MFB
176965,NCAA,MBB
176965,NCAA,WBB
176965,NCAA,MBA
176965,NCAA,MTR
176965,NCAA,WTR
177065,NAIA,MBB
177065,NAIA,WBB
177065,NAIA,MBA
177065,NAIA,MTR
177065,NAIA,WTR
177117,NAIA,MBB
177117,NAIA,WBB
177117,NAIA,MTR
177117,NAIA,WTR
177144,NAIA,MFB
177144,NAIA,MBB
177144,NAIA,WBB
177144,NAIA,MBA
177144,NAIA,MTR
177144,NAIA,WTR
177214,NCAA,MBB
177214,NCAA,WBB
177214,NCAA,MBA
177214,NCAA,MTR
177214,NCAA,WTR
177339,NAIA,MFB
177339,NAIA,MBB
177339,NAIA,WBB
177339,NAIA,MBA
177339,NAIA,MTR
177339,NAIA,WTR
177418,NCAA,MBB
177418,NCAA,WBB
177418,NCAA,MBA
177418,NCAA,MTR
177418,NCAA,WTR
177542,NAIA,MBB
177542,NAIA,WBB
177542,NAIA,MBA
177542,NAIA,MTR
177542,NAIA,WTR
177551,NAIA,MBB
177551,NAIA,WBB
177551,NAIA,MBA
177551,NAIA,MTR
177551,NAIA,WTR
177940,NCAA,MFB
177940,NCAA,MBB
177940,NCAA,WBB
177940,NCAA,MTR
177940,NCAA,WTR
177968,NCAA,MFB
177968,NCAA,MBB
177968,NCAA,WBB
177968,NCAA,MBA
177968,NCAA,MTR
177968,NCAA,WTR
178059,NCAA,MBB
178059,NCAA,WBB
178059,NCAA,MBA
178059,NCAA,MTR
178059,NCAA,WTR
178244,NAIA,MFB
178244,NAIA,MBB
178244,NAIA,WBB
178244,NAIA,MBA
178244,NAIA,MTR
178244,NAIA,WTR
178341,NCAA,MFB
178341,NCAA,MBB
178341,NCAA,WBB
178341,NCAA,MBA
178341,NCAA,MTR
178341,NCAA,WTR
178369,NAIA,MFB
178369,NAIA,MBB
178369,NAIA,WBB
178369,NAIA,MBA
